屢	lü
屣	xi
層	ceng
履	lü
屦	ju
屧	xie
屨	ju
屩	jue
屬	shu
屭	xi
屯	tun
山	shan
屹	ge
屺	qi
屼	wu
屾	shen
屿	yu
岁	sui
岂	qi
岈	ya
岌	ji
岍	qian
岐	qi
岑	cen
岔	cha
岖	qu
岗	gang
岘	xian
岙	ao
岚	lan
岛	dao
岜	ba
岞	zuo
岡	gang
岢	ke
岣	gou
岧	tiao
岩	yan
岫	xiu
岬	jia
岭	ling
岱	dai
岳	yue
岵	hu
岷	min
岸	an
岹	tiao
岽	dong
岾	han
岿	kui
峁	mao
峂	tong
峃	xue
峄	yi
峇	ba
峋	xun
峒	dong
峕	shi
峙	shi
峡	xia
峣	yao
峤	jiao
峥	zheng
峦	luan
峧	jiao
峨	e
峩	e
峪	yu
峬	bu
峭	qiao
峯	feng
峰	feng
峱	nao
島	dao
峻	jun
峽	xia
崀	lang
崁	kan
崂	lao
崃	lai
崄	xian
崆	kong
崇	chong
崍	lai
崎	qi
崑	kun
崒	zu
崔	cui
崕	ya
崖	ya
崗	gang
崙	lun
崚	leng
崛	jue
崞	guo
崟	yin
崤	xiao
崦	yan
崧	song
崩	beng
崪	zu
崬	dong
崭	zhan
崮	gu
崯	yin
崴	wai
崽	zai
嵇	ji
嵊	sheng
嵋	mei
嵌	kan
嵎	yu
嵒	yan
嵖	cha
嵗	sui
嵘	rong
嵚	qin
嵛	yu
嵝	lou
嵩	song
嵫	zi
嵬	wei
嵯	cuo
嵲	nie
嵽	die
嶁	lou
嶂	zhang
嶅	ao
嶇	qu
嶍	xi
嶒	ceng
嶓	bo
嶕	jiao
嶗	lao
嶙	lin
嶝	deng
嶠	jiao
嶢	yao
嶧	yi
嶨	xue
嶩	nao
嶮	xian
嶰	xie
嶲	xi
嶴	ao
嶷	yi
嶸	rong
嶺	ling
嶼	yu
嶽	yue
巅	dian
巇	xi
巉	chan
巋	kui
巍	wei
巎	nao
巒	luan
巖	yan
巘	yan
川	chuan
州	zhou
巠	jing
巡	xun
巢	chao
工	gong
左	zuo
巧	qiao
巨	ju
巩	gong
巫	wu
差	cha
巯	qiu
巰	qiu
己	ji
已	si
巳	si
巴	ba
巵	zhi
巷	hang
巽	xun
巾	jin
帀	za
币	bi
市	fu
布	bu
帅	shuai
帆	fan
师	shi
帊	pa
帋	zhi
希	xi
帏	wei
帐	zhang
帑	tang
帔	pei
帕	pa
帖	tie
帘	lian
帙	zhi
帚	zhou
帛	bo
帜	zhi
帝	di
帡	ping
帣	juan
帥	shuai
带	dai
帧	zheng
帨	shui
帩	qiao
師	shi
帬	qun
席	xi
帮	bang
帱	chou
帳	zhang
帵	wan
帶	dai
帷	wei
常	chang
帻	ze
帼	guo
帽	mao
幂	mi
幃	wei
幄	wo
幅	fu
幈	ping
幌	huang
幎	mi
幔	man
幕	mu
幖	biao
幗	guo
幛	zhang
幞	fu
幟	zhi
幠	hu
幡	fan
幢	chuang
幣	bi
幧	qiao
幪	meng
幫	bang
幬	chou
幮	chu
幰	xian
幱	lan
干	gan
平	ping
年	nian
并	bing
幸	xing
幹	gan
幺	yao
幻	huan
幼	you
幽	you
幾	ji
广	an
庀	pi
庄	zhuang
庆	qing
庇	bi
床	chuang
庋	gui
序	xu
庐	lu
庑	wu
库	ku
应	ying
底	de
庖	pao
店	dian
庙	miao
庚	geng
府	fu
庞	pang
废	fei
庠	xiang
庤	zhi
庥	xiu
度	du
座	zuo
庪	gui
庭	ting
庯	bu
庳	bi
庵	an
庶	shu
康	kang
庸	yong
庹	tuo
庼	qing
庽	yu
庾	yu
廁	ce
廂	xiang
廄	jiu
廆	gui
廈	sha
廉	lian
廊	lang
廋	sou
廐	jiu
廑	jin
廒	ao
廓	kuo
廕	yin
廖	liao
廙	yi
廚	chu
廛	chan
廝	si
廟	miao
廠	chang
廡	wu
廢	fei
廣	guang
廨	xie
廩	lin
廪	lin
廬	lu
廳	ting
廵	xun
延	yan
廷	ting
廸	di
廹	pai
建	jian
廻	hui
廼	nai
廿	nian
开	kai
弁	bian
异	yi
弃	qi
弄	long
弆	ju
弇	yan
弈	yi
弊	bi
弋	yi
弌	yi
弍	er
弎	san
式	shi
弑	shi
弓	gong
弔	diao
引	yin
弗	fu
弘	hong
弛	chi
弟	di
张	zhang
弢	tao
弥	mi
弦	xian
弧	hu
弨	chao
弩	nu
弪	jing
弭	mi
弮	quan
弯	wan
弱	ruo
張	zhang
弶	jiang
強	jiang
弸	peng
弹	dan
强	jiang
弻	bi
弼	bi
彀	gou
彄	kou
彆	bie
彈	dan
彉	guo
彊	jiang
彌	mi
彍	guo
彎	wan
归	gui
当	dang
录	lu
彖	tuan
彗	hui
彘	zhi
彙	hui
彜	yi
彝	yi
彟	yue
彠	yue
形	xing
彤	tong
彦	yan
彧	yu
彩	cai
彪	biao
彫	diao
彬	bin
彭	peng
彰	zhang
影	ying
彳	chi
彷	fang
役	yi
彻	che
彼	bi
彿	fu
往	wang
征	zheng
徂	cu
径	jing
待	dai
徇	xun
很	hen
徉	yang
徊	huai
律	lü
後	hou
徐	xu
徑	jing
徒	tu
徕	lai
得	de
徘	pai
徙	xi
徛	ji
徜	chang
從	cong
徠	lai
御	yu
徧	bian
徨	huang
復	fu
循	xun
徬	pang
徭	yao
微	wei
徯	xi
徵	zheng
德	de
徹	che
徼	jiao
徽	hui
心	xin
必	bi
忆	yi
忉	dao
忌	ji
忍	ren
忏	chan
忐	tan
忑	te
忒	te
忓	gan
忖	cun
志	zhi
忘	wang
忙	mang
忝	tian
忞	min
忠	zhong
忡	chong
忣	ji
忤	wu
忧	you
忨	wan
忪	song
快	kuai
忭	bian
忮	zhi
忱	chen
忳	tun
念	nian
忷	xiong
忸	niu
忺	xian
忻	xin
忼	kang
忽	hu
忾	kai
忿	fen
怀	huai
态	tai
怂	song
怃	wu
怄	ou
怅	chang
怆	chuang
怊	chao
怍	zuo
怎	zen
怏	yang
怒	nu
怔	zheng
怕	pa
怖	bu
怙	hu
怛	da
怜	lian
思	sai
怠	dai
怡	yi
急	ji
怦	peng
性	xing
怨	yuan
怩	ni
怪	guai
怫	fu
怯	qie
怱	cong
怳	huang
怵	chu
怹	tan
总	zong
怼	dui
怿	yi
恁	nen
恂	xun
恃	shi
恆	heng
恇	kuang
恉	zhi
恋	lian
恍	huang
恐	kong
恒	heng
恓	xi
恕	shu
恙	yang
恚	hui
恝	jia
恟	xiong
恠	guai
恢	hui
恣	zi
恤	xu
恥	chi
恧	nü
恨	hen
恩	en
恪	ke
恫	dong
恬	tian
恭	gong
息	xi
恰	qia
恳	ken
恶	e
恸	tong
恹	yan
恺	kai
恻	ce
恼	nao
恽	yun
恿	yong
悂	pi
悃	kun
悄	qiao
悉	xi
悌	ti
悍	han
悒	yi
悔	hui
悖	bei
悚	song
悛	quan
悝	kui
悞	wu
悟	wu
悠	you
悢	liang
患	huan
悤	cong
悦	yue
您	nin
悫	que
悬	xuan
悭	qian
悯	min
悱	fei
悲	bei
悴	cui
悵	chang
悸	ji
悻	xing
悼	dao
悽	qi
悾	kong
惄	ni
情	qing
惆	chou
惇	dun
惊	jing
惋	wan
惎	ji
惑	huo
惓	quan
惕	ti
惘	wang
惙	chuo
惚	hu
惛	hun
惜	xi
惝	chang
惟	wei
惠	hui
惡	e
惦	dian
惧	ju
惨	can
惩	cheng
惪	de
惫	bei
惬	qie
惭	can
惮	dan
惯	guan
惰	duo
惱	nao
想	xiang
惴	zhui
惶	huang
惷	chun
惸	qiong
惹	re
惺	xing
惼	bian
惽	min
愀	qiao
愁	chou
愆	qian
愈	yu
愉	yu
愊	bi
愍	min
愎	bi
意	yi
愐	mian
愒	kai
愔	yin
愕	e
愙	ke
愚	yu
愛	ai
愜	qie
感	gan
愠	yun
愣	leng
愤	fen
愦	kui
愧	kui
愨	que
愫	su
愬	su
愴	chuang
愷	kai
愾	kai
愿	yuan
慁	hun
慂	yong
慄	li
慇	yin
慈	ci
慊	qian
態	tai
慌	huang
慎	shen
慑	she
慓	piao
慕	mu
慘	can
慙	can
慜	min
慝	te
慟	tong
慠	ao
慢	man
慤	que
慥	zao
慧	hui
慨	kai
慪	ou
慫	song
慭	yin
慮	lü
慰	wei
慳	qian
慴	she
慵	yong
慶	qing
慷	kang
慼	qi
慾	yu
憂	you
憃	chong
憇	qi
憊	bei
憋	bie
憎	zeng
憐	lian
憑	ping
憓	hui
憔	qiao
憖	yin
憙	xi
憚	dan
憝	dui
憧	chong
憨	han
憩	qi
憬	jing
憭	liao
憮	wu
憯	can
憱	cu
憲	xian
憶	yi
憷	chu
憹	nao
憾	han
懁	xuan
懂	dong
懃	qin
懆	cao
懇	ken
懈	xie
應	ying
懊	ao
懋	mao
懌	yi
懍	lin
懑	men
懒	lan
懔	lin
懕	yan
懜	meng
懟	dui
懣	men
懦	nuo
懨	yan
懲	cheng
懵	meng
懷	huai
懸	xuan
懺	chan
懼	ju
懽	huan
懾	she
懿	yi
戀	lian
戆	gang
戈	ge
戉	yue
戊	wu
戋	jian
戌	qu
戍	shu
戎	rong
戏	hu
成	cheng
我	wo
戒	jie
戔	jian
戕	qiang
或	huo
戗	qiang
战	zhan
戚	qi
戛	jia
戞	jia
戟	ji
戡	kan
戢	ji
戣	kui
戤	gai
戥	deng
戧	qiang
截	jie
戬	jian
戮	lu
戯	hu
戰	zhan
戲	hu
戳	chuo
戴	dai
户	hu
戹	e
戽	hu
戾	li
房	fang
所	suo
扁	bian
扃	jiong
扅	yi
扆	yi
扇	shan
扈	hu
扉	fei
扊	yan
手	shou
才	cai
扎	za
扑	pu
扒	ba
打	da
扔	reng
托	tuo
扛	gang
扞	gan
扠	cha
扣	kou
扤	wu
扦	qian
执	zhi
扩	kuo
扪	men
扫	sao
扬	yang
扭	niu
扮	ban
扯	che
扰	rao
扳	ban
扶	fu
批	pi
扺	zhi
扼	e
扽	den
找	zhao
承	cheng
技	ji
抃	bian
抄	chao
抆	wen
抈	yue
抉	jue
把	ba
抏	wan
抑	yi
抒	shu
抓	zhua
抔	pou
投	tou
抖	dou
抗	kang
折	she
抚	fu
抛	pao
抝	ao
抟	tuan
抠	kou
抡	lun
抢	qiang
护	hu
报	bao
抨	peng
披	pi
抬	tai
抱	bao
抴	ye
抵	di
抶	chi
抹	ma
抻	chen
押	ya
抽	chou
抿	min
拂	fu
拃	zha
拄	zhu
担	dan
拆	ca
拇	mu
拈	nian
拉	la
拊	fu
拋	pao
拌	ban
拍	pai
拎	lin
拏	na
拐	guai
拑	qian
拒	ju
拓	ta
拔	ba
拕	tuo
拖	tuo
拗	ao
拘	ju
拙	zhuo
拚	pan
招	zhao
拜	bai
拟	ni
拢	long
拣	jian
拤	qia
拥	yong
拦	lan
拧	ning
拨	bo
择	ze
括	gua
拭	shi
拮	jie
拯	zheng
拱	gong
拳	quan
拴	shuan
拶	za
拷	kao
拼	pin
拽	ye
拾	shi
拿	na
持	chi
挂	gua
指	zhi
挈	qie
按	an
挎	kua
挐	na
挑	tiao
挓	zha
挖	wa
挚	zhi
挛	luan
挜	ya
挝	wo
挞	ta
挟	jia
挠	nao
挡	dang
挢	jiao
挣	zheng
挤	ji
挥	hui
挦	xian
挨	ai
挪	nuo
挫	cuo
振	zhen
挱	sa
挲	sa
挶	ju
挹	yi
挺	ting
挼	rua
挽	wan
挾	xie
捂	wu
捃	jun
捄	jiu
捅	tong
捆	kun
捉	zhuo
捋	lü
捌	ba
捍	han
捎	shao
捏	nie
捐	juan
捕	bu
捘	zun
捝	tuo
捞	lao
损	sun
捡	jian
换	huan
捣	dao
捦	qin
捧	peng
捨	she
捩	lie
捭	bai
据	ju
捯	dao
捱	ai
捲	juan
捴	zong
捵	chen
捶	chui
捷	jie
捺	na
捻	nian
捽	zuo
掀	xian
掂	dian
掃	sao
掄	lun
掆	gang
掇	duo
授	shou
掉	diao
掊	pou
掌	zhang
掎	ji
掏	tao
掐	qia
排	pai
掖	ye
掗	ya
掘	jue
掛	gua
掞	shan
掠	lüe
採	cai
探	tan
掣	che
接	jie
控	kong
推	tui
掩	yan
措	cuo
掫	zhou
掬	ju
掭	tian
掮	qian
掯	ken
掰	bai
掱	pa
掳	lu
掴	guai
掷	zhi
掸	dan
掺	can
掼	guan
掽	peng
掾	yuan
揀	jian
揃	jian
揄	yu
揅	yan
揆	kui
揈	hong
揉	rou
揌	sai
揍	zou
揎	xuan
描	miao
提	di
插	cha
揕	zhen
揖	yi
揚	yang
揜	yan
揞	an
揠	ya
握	wo
揢	ke
揣	chuai
揦	la
揩	kai
揪	jiu
揭	jie
揲	die
揳	xie
援	yuan
揶	ye
揸	zha
揹	bei
揻	wei
揽	lan
揾	wen
揿	qin
搀	chan
搁	ge
搂	lou
搅	jiao
搆	gou
搇	qin
搉	que
搊	chou
搋	chuai
搌	zhan
搏	bo
搐	chu
搒	bang
搓	cuo
搔	sao
搕	ke
搗	dao
搛	jian
搜	sou
搞	gao
搠	shuo
搡	sang
搢	jin
搤	e
搥	chui
搦	nuo
搧	shan
搨	ta
搩	zha
搪	tang
搬	ban
搭	da
搯	tao
搰	hu
搳	hua
搴	qian
搶	qiang
携	xie
搽	cha
搾	zha
搿	ge
摀	wu
摁	en
摄	she
摅	shu
摆	bai
摇	yao
摈	bin
摊	tan
摋	sa
摑	guai
摒	bing
摔	shuai
摘	zhai
摛	chi
摞	luo
摟	lou
摠	zong
摣	zha
摧	cui
摩	ma
摭	zhi
摯	zhi
摳	kou
摴	chu
摶	tuan
摸	mo
摹	mo
摺	zhe
摻	can
摽	biao
撂	liao
撄	ying
撅	jue
撇	pie
撈	lao
撉	dun
撏	xian
撐	cheng
撑	cheng
撒	sa
撓	nao
撕	si
撖	han
撙	zun
撚	nian
撝	hui
撞	zhuang
撟	jiao
撢	dan
撣	dan
撤	che
撥	bo
撦	che
撧	jue
撨	fu
撩	liao
撬	qiao
播	bo
撮	cuo
撰	zhuan
撲	pu
撴	dun
撵	nian
撷	xie
撸	lu
撺	cuan
撻	ta
撼	han
撽	qiao
撾	wo
撿	jian
擀	gan
擁	yong
擂	lei
擄	lu
擅	shan
擇	ze
擊	ji
擋	dang
操	cao
擎	qing
擐	huan
擒	qin
擓	kuai
擔	dan
擕	xie
擖	ka
擗	pi
擘	bai
據	ju
擞	sou
擠	ji
擡	tai
擢	zhuo
擣	dao
擤	xing
擦	ca
擧	ju
擩	ru
擬	ni
擯	bin
擰	ning
擲	zhi
擴	kuo
擺	bai
擻	sou
擾	rao
擿	ti
攀	pan
攄	shu
攉	huo
攏	long
攒	cuan
攔	lan
攘	rang
攙	chan
攛	cuan
攜	xie
攝	she
攟	jun
攣	luan
攤	tan
攥	zuan
攩	dang
攪	jiao
攫	jue
攬	lan
攮	nang
支	zhi
攲	qi
收	shou
攷	kao
攸	you
改	gai
攻	gong
攽	ban
放	fang
政	zheng
敁	dian
敂	kou
敃	min
故	gu
效	xiao
敉	mi
敌	di
敍	xu
敏	min
救	jiu
敔	yu
敕	chi
敖	ao
敘	xu
教	jiao
敚	duo
敛	lian
敝	bi
敞	chang
敠	duo
敢	gan
散	san
敦	dui
敨	tou
敩	xiao
敫	jiao
敬	jing
敭	yang
数	shu
敲	qiao
整	zheng
敵	di
敷	fu
數	shu
敺	qu
斂	lian
斃	bi
斅	xiao
文	wen
斈	xue
斋	zhai
斌	bin
斐	fei
斑	ban
斓	lan
斗	dou
料	liao
斚	jia
斛	hu
斜	xie
斝	jia
斟	zhen
斠	jiao
斡	wo
斢	tiao
斤	jin
斥	chi
斧	fu
斨	qiang
斩	zhan
斫	zhuo
断	duan
斮	cuo
斯	si
新	xin
斲	zhuo
斶	chu
斷	duan
斸	zhu
方	fang
於	wu
施	shi
斾	pei
斿	you
旁	pang
旂	qi
旃	zhan
旄	mao
旅	lü
旆	pei
旋	xuan
旌	jing
旎	ni
族	zu
旐	zhao
旒	liu
旖	yi
旗	qi
旛	fan
旟	yu
无	mo
既	ji
日	ri
旦	dan
旧	jiu
旨	zhi
早	zao
旬	xun
旭	xu
旮	ga
旯	la
旰	gan
旱	han
时	shi
旷	kuang
旸	yang
旺	wang
旻	min
旾	chun
昀	yun
昂	ang
昃	ze
昆	kun
昇	sheng
昉	fang
昊	hao
昌	chang
明	ming
昏	hun
易	yi
昔	xi
昕	xin
昙	tan
昚	shen
昝	zan
昞	bing
星	xing
映	ying
昡	xuan
春	chun
昧	mei
昨	zuo
昪	bian
昫	xu
昭	zhao
是	shi
昰	shi
昱	yu
昳	die
昴	mao
昵	ni
昶	chang
昺	bing
昼	zhou
昽	long
显	xian
晁	chao
時	shi
晃	huang
晅	xuan
晉	jin
晋	jin
晌	shang
晏	yan
晒	shai
晓	xiao
晔	ye
晕	yun
晖	hui
晗	han
晚	wan
晝	zhou
晞	xi
晟	cheng
晡	bu
晢	zhe
晣	zhe
晤	wu
晦	hui
晨	chen
晬	zui
普	pu
景	jing
晰	xi
晳	xi
晴	qing
晶	jing
晷	gui
智	zhi
晻	an
晾	liang
暂	zan
暄	xuan
暅	geng
暇	xia
暋	min
暌	kui
暍	ye
暎	ying
暐	wei
暑	shu
暕	jian
暗	an
暘	yang
暠	gao
暢	chang
暧	ai
暨	ji
暮	mu
暱	ni
暴	bao
暵	han
暹	xian
暾	tun
曀	yi
曄	ye
曆	li
曇	tan
曈	tong
曉	xiao
曌	zhao
曏	xiang
曖	ai
曙	shu
曚	meng
曛	xun
曜	yao
曝	pu
曠	kuang
曡	die
曦	xi
曨	long
曩	nang
曬	shai
曰	yue
曲	qu
曳	ye
更	geng
曷	he
書	shu
曹	cao
曼	man
曾	ceng
替	ti
最	zui
會	hui
朅	qie
朆	fen
月	yue
有	you
朊	ruan
朋	peng
服	fu
朏	fei
朒	nü
朔	shuo
朕	zhen
朗	lang
望	wang
朝	chao
朞	ji
期	ji
朦	meng
朧	long
木	mu
未	wei
末	me
本	ben
札	zha
术	shu
朱	zhu
朳	ba
朴	piao
朵	duo
朶	duo
机	ji
朽	xiu
杀	sha
杂	za
权	quan
杆	gan
杇	wu
杈	cha
杉	sha
杌	wu
李	li
杏	xing
材	cai
村	cun
杓	biao
杕	di
杖	zhang
杙	yi
杜	du
杝	li
杞	qi
束	shu
杠	gang
条	tiao
来	lai
杧	mang
杨	yang
杩	ma
杪	miao
杭	hang
杯	bei
杰	jie
東	dong
杲	gao
杳	yao
杴	xian
杵	chu
杷	pa
杻	chou
杼	zhu
松	song
板	ban
极	ji
构	gou
枇	pi
枉	wang
枊	ang
枋	fang
析	xi
枑	hu
枒	ya
枓	dou
枕	zhen
林	lin
枘	rui
枚	mei
果	guo
枝	zhi
枞	cong
枢	shu
枣	zao
枥	li
枧	jian
枨	cheng
枪	qiang
枫	feng
枭	xiao
枯	ku
枰	ping
枱	tai
枲	xi
枳	zhi
枵	xiao
架	jia
枷	jia
枸	gou
枹	bao
枻	yi
柁	duo
柄	bing
柈	ban
柎	fu
柏	bai
某	mou
柑	gan
柒	qi
染	ran
柔	rou
柘	zhe
柙	xia
柚	you
柜	gui
柝	tuo
柞	zha
柟	nan
柠	ning
柢	di
查	cha
柩	jiu
柬	jian
柮	duo
柯	ke
柰	nai
柱	zhu
柳	liu
柴	chai
柵	shan
柷	chu
柹	shi
柺	guai
査	zha
柽	cheng
柿	shi
栀	zhi
栅	shan
标	biao
栈	zhan
栉	zhi
栊	long
栋	dong
栌	lu
栎	li
栏	lan
树	shu
栒	xun
栓	shuan
栔	qi
栖	qi
栗	li
栝	gua
栞	kan
栟	ben
校	jiao
栢	bai
栧	yi
栩	xu
株	zhu
栱	gong
栲	kao
栳	lao
样	yang
核	he
根	gen
栻	shi
格	ge
栽	zai
栾	luan
栿	fu
桀	jie
桁	heng
桂	gui
桃	tao
桄	guang
桅	wei
框	kuang
案	an
桉	an
桊	juan
桌	zhuo
桎	zhi
桐	tong
桑	sang
桓	huan
桔	jie
桕	jiu
桚	zan
桠	ya
桡	rao
桢	zhen
档	dang
桤	qi
桥	qiao
桦	hua
桧	gui
桨	jiang
桩	zhuang
桫	suo
桮	bei
桯	ting
桲	po
桴	fu
桶	tong
桷	jue
桹	lang
桼	qi
桿	gan
梁	liang
梃	ting
梅	mei
梆	bang
梏	gu
梐	bi
梓	zi
梔	zhi
梗	geng
梜	jia
條	tiao
梟	xiao
梢	sao
梦	meng
梧	wu
梨	li
梩	li
梭	suo
梮	ju
梯	ti
械	xie
梳	shu
梵	fan
梹	bin
梼	tao
梽	zhi
梾	lai
梿	lian
检	jian
棁	zhuo
棂	ling
棃	li
棄	qi
棉	mian
棊	qi
棋	qi
棍	gun
棐	fei
棑	pai
棒	bang
棓	bang
棕	zong
棖	cheng
棗	zao
棘	ji
棚	peng
棟	dong
棠	tang
棡	gang
棣	di
棧	zhan
棨	qi
棪	yan
棫	yu
棬	quan
森	sen
棰	chui
棱	leng
棲	qi
棵	ke
棶	lai
棹	zhao
棺	guan
棻	fen
棼	fen
棽	shen
椀	wan
椁	guo
椅	yi
椉	cheng
椋	liang
植	zhi
椎	chui
椏	ya
椐	ju
椑	bei
椒	jiao
椓	zhuo
椗	ding
椟	du
椠	qian
椤	luo
椥	zhi
椪	peng
椭	tuo
椰	ye
椳	wei
椴	duan
椶	zong
椸	yi
椹	shen
椽	chuan
椾	jian
椿	chun
楂	cha
楊	yang
楔	xie
楗	jian
楚	chu
楛	hu
楝	lian
楞	leng
楠	nan
楣	mei
楥	xuan
楦	xuan
楩	pian
楫	ji
楬	jie
業	ye
楮	chu
楯	dun
楳	mei
極	ji
楷	jie
楸	qiu
楹	ying
楼	lou
榀	pin
概	gai
榃	tan
榄	lan
榅	wen
榆	yu
榇	chen
榈	lü
榉	ju
榑	fu
榔	lang
榕	rong
榖	gu
榘	ju
榛	zhen
榜	bang
榤	jie
榥	huang
榦	gan
榧	fei
榨	zha
榫	sun
榭	xie
榮	rong
榰	zhi
榱	cui
榴	liu
榷	que
榻	ta
榼	ke
榾	gu
榿	qi
槀	gao
槁	gao
槃	pan
槊	shuo
構	gou
槌	chui
槍	qiang
槎	cha
槐	huai
槑	mei
槓	gang
槔	gao
槖	tuo
槚	jia
槛	jian
槜	zui
槟	bin
槠	zhu
槥	hui
槨	guo
槭	qi
槲	hu
槳	jiang
槷	nie
槺	kang
槼	gui
槽	cao
槾	man
槿	jin
樀	di
樁	zhuang
樂	le
樅	cong
樊	fan
樑	liang
樓	lou
樗	chu
樘	tang
標	biao
樛	jiu
樝	zha
樞	shu
樟	zhang
模	mo
樣	yang
樨	xi
横	heng
樯	qiang
樱	ying
樵	qiao
樷	cong
樹	shu
樺	hua
樽	zun
樾	yue
橄	gan
橇	qiao
橈	rao
橋	qiao
橐	tuo
橘	ju
橙	chen
橛	jue
橜	jue
機	ji
橡	xiang
橢	tuo
橤	rui
橥	zhu
橦	tong
橰	gao
橱	chu
橹	lu
橼	yuan
檀	tan
檁	lin
檃	yin
檄	xi
檇	zui
檉	cheng
檎	qin
檐	yan
檑	lei
檔	dang
檗	bo
檛	zhua
檜	gui
檠	qing
檢	jian
檣	qiang
檥	yi
檩	lin
檫	cha
檬	meng
檮	tao
檯	tai
檳	bin
檵	ji
檸	ning
檻	jian
檾	qing
櫂	zhao
櫃	gui
櫆	kui
櫈	deng
櫛	zhi
櫜	gao
櫝	du
櫟	li
櫥	chu
櫨	lu
櫪	li
櫫	zhu
櫬	chen
櫳	long
櫸	ju
櫺	ling
櫼	jian
櫽	yin
欂	bo
欄	lan
權	quan
欋	qu
欏	luo
欑	cuan
欒	luan
欖	lan
欙	lei
欛	ba
欞	ling
欠	qian
次	ci
欢	huan
欣	xin
欤	yu
欧	ou
欬	kai
欱	he
欲	yu
欵	kuan
欷	xi
欸	ai
欺	qi
欻	chua
款	kuan
欿	kan
歃	sha
歅	yin
歆	xin
歇	xie
歈	yu
歉	qian
歌	ge
歎	tan
歐	ou
歔	xu
歗	xiao
歘	chua
歙	she
歜	chu
歟	yu
歠	chuo
歡	huan
止	zhi
正	zheng
此	ci
步	bu
武	wu
歧	qi
歪	wai
歳	sui
歷	li
歸	gui
歹	dai
死	si
歼	jian
殀	yao
殁	mo
殂	cu
殃	yang
殄	tian
殆	dai
殇	shang
殉	xun
殊	shu
残	can
殍	piao
殒	yun
殓	lian
殖	shi
殘	can
殚	dan
殛	ji
殠	chou
殡	bin
殣	jin
殤	shang
殪	yi
殫	dan
殭	jiang
殮	lian
殯	bin
殲	jian
殳	shu
殴	ou
段	duan
殷	yan
殺	sha
殻	qiao
殼	ke
殽	xiao
殿	dian
毁	hui
毂	gu
毅	yi
毆	ou
毉	yi
毋	wu
毌	guan
母	mu
每	mei
毐	ai
毑	jie
毒	du
毓	yu
比	bi
毕	bi
毖	bi
毗	pi
毘	pi
毙	bi
毛	mao
毡	zhan
毨	xian
毪	mu
毫	hao
毬	qiu
毯	tan
毰	pei
毳	cui
毵	san
毷	mao
毸	sai
毹	shu
毽	jian
毿	san
氂	mao
氄	rong
氅	chang
氆	pu
氇	lu
氈	zhan
氉	sao
氊	zhan
氍	qu
氏	shi
氐	di
民	min
氓	mang
气	qi
氕	pie
氖	nai
氘	dao
氙	xian
氚	chuan
氛	fen
氟	fu
氡	dong
氢	qing
氣	qi
氤	yin
氦	hai
氧	yang
氨	an
氩	ya
氪	ke
氫	qing
氬	ya
氮	dan
氯	lü
氰	qing
氲	yun
水	shui
氷	bing
永	yong
氹	dang
氽	tun
氾	fan
氿	gui
汀	ting
汁	zhi
求	qiu
汆	cuan
汇	hui
汈	diao
汉	han
汊	cha
汍	wan
汎	fan
汏	da
汐	xi
汔	qi
汕	shan
汗	han
汙	wu
汚	wu
汛	xun
汜	si
汝	ru
汞	gong
江	jiang
池	chi
污	wu
汤	shang
汧	qian
汨	mi
汩	gu
汪	wang
汫	jing
汭	rui
汰	tai
汲	ji
汴	bian
汶	wen
汹	xiong
決	jue
汽	qi
汾	fen
沁	qin
沂	yi
沃	wo
沄	yun
沅	yuan
沆	hang
沈	chen
沉	chen
沌	dun
沍	hu
沏	qi
沐	mu
沓	da
沔	mian
沖	chong
沘	bi
沙	sha
沚	zhi
沛	pei
沟	gou
没	mei
沣	feng
沤	ou
沥	li
沦	lun
沧	cang
沨	feng
沩	wei
沪	hu
沫	mo
沬	mei
沭	shu
沮	ju
沱	tuo
河	he
沴	li
沵	mi
沸	fei
油	you
治	zhi
沼	zhao
沽	gu
沾	zhan
沿	yan
況	kuang
泂	jiong
泃	ju
泄	xie
泅	qiu
泆	yi
泉	quan
泊	bo
泌	bi
泐	le
泓	hong
泔	gan
法	fa
泖	mao
泗	si
泚	ci
泛	fan
泜	zhi
泝	su
泞	ning
泠	ling
泡	pao
波	bo
泣	qi
泥	ni
注	zhu
泪	lei
泫	xuan
泮	pan
泯	min
泰	tai
泱	yang
泳	yong
泵	beng
泷	long
泸	lu
泺	luo
泻	xie
泼	po
泽	ze
泾	jing
洁	jie
洄	hui
洇	yin
洈	wei
洋	yang
洌	lie
洎	ji
洏	er
洑	fu
洒	sa
洗	xi
洙	zhu
洚	jiang
洛	luo
洞	dong
洟	ti
洣	mi
津	jin
洧	wei
洨	xiao
洩	xie
洪	hong
洫	xu
洭	kuang
洮	tao
洱	er
洲	zhou
洳	ru
洴	ping
洵	xun
洶	xiong
洸	guang
洹	huan
洺	ming
活	huo
洼	wa
洽	qia
派	pa
洿	wu
流	liu
浃	jia
浅	jian
浆	jiang
浇	jiao
浈	zhen
浉	shi
浊	zhuo
测	ce
浍	hui
济	ji
浐	chan
浑	hun
浒	hu
浓	nong
浔	xun
浕	jin
浙	zhe
浚	jun
浛	han
浜	bang
浞	zhuo
浠	xi
浡	bo
浣	huan
浥	yi
浦	pu
浩	hao
浪	lang
浬	hai
浮	fu
浯	wu
浴	yu
海	hai
浸	jin
浹	jia
浼	mei
涂	tu
涅	nie
